listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights
52632400,10/30/2021,f,$687.00 ,$687.00 ,30,1125
52632400,10/31/2021,f,$634.00 ,$634.00 ,30,1125
52632400,11/1/2021,f,$634.00 ,$634.00 ,30,1125
52632400,11/2/2021,f,$634.00 ,$634.00 ,30,1125
52632400,11/3/2021,f,$634.00 ,$634.00 ,30,1125
52632400,11/4/2021,f,$634.00 ,$634.00 ,30,1125
52632400,11/5/2021,f,$687.00 ,$687.00 ,30,1125
52632400,11/6/2021,f,$687.00 ,$687.00 ,30,1125
52632400,11/7/2021,f,$634.00 ,$634.00 ,30,1125
52632400,11/8/2021,f,$634.00 ,$634.00 ,30,1125
52632400,11/9/2021,f,$634.00 ,$634.00 ,30,1125
52632400,11/10/2021,f,$634.00 ,$634.00 ,30,1125
52632400,11/11/2021,f,$634.00 ,$634.00 ,30,1125
52632400,11/12/2021,f,$687.00 ,$687.00 ,30,1125
52632400,11/13/2021,f,$687.00 ,$687.00 ,30,1125
52632400,11/14/2021,f,$634.00 ,$634.00 ,30,1125
52632400,11/15/2021,f,$634.00 ,$634.00 ,30,1125
52632400,11/16/2021,f,$634.00 ,$634.00 ,30,1125
52632400,11/17/2021,f,$634.00 ,$634.00 ,30,1125
52632400,11/18/2021,f,$634.00 ,$634.00 ,30,1125
52632400,11/19/2021,f,$687.00 ,$687.00 ,30,1125
52632400,11/20/2021,f,$687.00 ,$687.00 ,30,1125
52632400,11/21/2021,f,$634.00 ,$634.00 ,30,1125
52632400,11/22/2021,f,$634.00 ,$634.00 ,30,1125
52632400,11/23/2021,f,$634.00 ,$634.00 ,30,1125
52632400,11/24/2021,f,$634.00 ,$634.00 ,30,1125
52632400,11/25/2021,f,$634.00 ,$634.00 ,30,1125
52632400,11/26/2021,f,$687.00 ,$687.00 ,30,1125
52632400,11/27/2021,f,$687.00 ,$687.00 ,30,1125
52632400,11/28/2021,f,$634.00 ,$634.00 ,30,1125
52632400,11/29/2021,f,$634.00 ,$634.00 ,30,1125
52632400,11/30/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/1/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/2/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/3/2021,f,$687.00 ,$687.00 ,30,1125
52632400,12/4/2021,f,$687.00 ,$687.00 ,30,1125
52632400,12/5/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/6/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/7/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/8/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/9/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/10/2021,f,$687.00 ,$687.00 ,30,1125
52632400,12/11/2021,f,$687.00 ,$687.00 ,30,1125
52632400,12/12/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/13/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/14/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/15/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/16/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/17/2021,f,$687.00 ,$687.00 ,30,1125
52632400,12/18/2021,f,$687.00 ,$687.00 ,30,1125
52632400,12/19/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/20/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/21/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/22/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/23/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/24/2021,f,$687.00 ,$687.00 ,30,1125
52632400,12/25/2021,f,$687.00 ,$687.00 ,30,1125
52632400,12/26/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/27/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/28/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/29/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/30/2021,f,$634.00 ,$634.00 ,30,1125
52632400,12/31/2021,t,$687.00 ,$687.00 ,30,1125
52632400,1/1/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/2/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/3/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/4/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/5/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/6/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/7/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/8/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/9/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/10/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/11/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/12/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/13/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/14/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/15/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/16/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/17/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/18/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/19/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/20/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/21/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/22/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/23/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/24/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/25/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/26/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/27/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/28/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/29/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/30/2022,t,$229.00 ,$229.00 ,30,1125
52632400,1/31/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/1/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/2/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/3/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/4/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/5/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/6/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/7/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/8/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/9/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/10/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/11/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/12/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/13/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/14/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/15/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/16/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/17/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/18/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/19/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/20/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/21/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/22/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/23/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/24/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/25/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/26/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/27/2022,t,$229.00 ,$229.00 ,30,1125
52632400,2/28/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/1/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/2/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/3/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/4/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/5/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/6/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/7/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/8/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/9/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/10/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/11/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/12/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/13/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/14/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/15/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/16/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/17/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/18/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/19/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/20/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/21/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/22/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/23/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/24/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/25/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/26/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/27/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/28/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/29/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/30/2022,t,$229.00 ,$229.00 ,30,1125
52632400,3/31/2022,t,$229.00 ,$229.00 ,30,1125
52632400,4/1/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/2/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/3/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/4/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/5/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/6/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/7/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/8/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/9/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/10/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/11/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/12/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/13/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/14/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/15/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/16/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/17/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/18/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/19/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/20/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/21/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/22/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/23/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/24/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/25/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/26/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/27/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/28/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/29/2022,f,$247.00 ,$247.00 ,30,1125
52632400,4/30/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/1/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/2/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/3/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/4/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/5/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/6/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/7/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/8/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/9/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/10/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/11/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/12/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/13/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/14/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/15/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/16/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/17/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/18/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/19/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/20/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/21/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/22/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/23/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/24/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/25/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/26/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/27/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/28/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/29/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/30/2022,t,$247.00 ,$247.00 ,30,1125
52632400,5/31/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/1/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/2/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/3/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/4/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/5/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/6/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/7/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/8/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/9/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/10/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/11/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/12/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/13/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/14/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/15/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/16/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/17/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/18/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/19/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/20/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/21/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/22/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/23/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/24/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/25/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/26/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/27/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/28/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/29/2022,t,$247.00 ,$247.00 ,30,1125
52632400,6/30/2022,t,$247.00 ,$247.00 ,30,1125
52632400,7/1/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/2/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/3/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/4/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/5/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/6/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/7/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/8/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/9/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/10/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/11/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/12/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/13/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/14/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/15/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/16/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/17/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/18/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/19/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/20/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/21/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/22/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/23/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/24/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/25/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/26/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/27/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/28/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/29/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/30/2022,t,$282.00 ,$282.00 ,30,1125
52632400,7/31/2022,t,$282.00 ,$282.00 ,30,1125
52632400,8/1/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/2/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/3/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/4/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/5/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/6/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/7/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/8/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/9/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/10/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/11/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/12/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/13/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/14/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/15/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/16/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/17/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/18/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/19/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/20/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/21/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/22/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/23/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/24/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/25/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/26/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/27/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/28/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/29/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/30/2022,t,$317.00 ,$317.00 ,30,1125
52632400,8/31/2022,t,$317.00 ,$317.00 ,30,1125
52632400,9/1/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/2/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/3/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/4/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/5/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/6/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/7/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/8/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/9/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/10/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/11/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/12/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/13/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/14/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/15/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/16/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/17/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/18/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/19/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/20/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/21/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/22/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/23/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/24/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/25/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/26/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/27/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/28/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/29/2022,t,$264.00 ,$264.00 ,30,1125
52632400,9/30/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/1/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/2/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/3/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/4/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/5/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/6/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/7/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/8/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/9/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/10/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/11/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/12/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/13/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/14/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/15/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/16/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/17/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/18/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/19/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/20/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/21/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/22/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/23/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/24/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/25/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/26/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/27/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/28/2022,t,$264.00 ,$264.00 ,30,1125
52632400,10/29/2022,t,$264.00 ,$264.00 ,30,1125
22772,10/30/2021,f,$199.00 ,$199.00 ,29,120
22772,10/31/2021,f,$169.00 ,$169.00 ,29,120
22772,11/1/2021,f,$169.00 ,$169.00 ,29,120
22772,11/2/2021,f,$169.00 ,$169.00 ,29,120
22772,11/3/2021,f,$169.00 ,$169.00 ,29,120
22772,11/4/2021,f,$169.00 ,$169.00 ,29,120
22772,11/5/2021,f,$199.00 ,$199.00 ,29,120
22772,11/6/2021,t,$199.00 ,$199.00 ,29,120
22772,11/7/2021,t,$169.00 ,$169.00 ,29,120
22772,11/8/2021,t,$169.00 ,$169.00 ,29,120
22772,11/9/2021,t,$169.00 ,$169.00 ,29,120
22772,11/10/2021,t,$169.00 ,$169.00 ,29,120
22772,11/11/2021,t,$169.00 ,$169.00 ,29,120
22772,11/12/2021,t,$199.00 ,$199.00 ,29,120
22772,11/13/2021,t,$199.00 ,$199.00 ,29,120
22772,11/14/2021,t,$169.00 ,$169.00 ,29,120
22772,11/15/2021,t,$169.00 ,$169.00 ,29,120
22772,11/16/2021,t,$169.00 ,$169.00 ,29,120
22772,11/17/2021,t,$169.00 ,$169.00 ,29,120
22772,11/18/2021,t,$169.00 ,$169.00 ,29,120
22772,11/19/2021,t,$199.00 ,$199.00 ,29,120
22772,11/20/2021,t,$199.00 ,$199.00 ,29,120
22772,11/21/2021,t,$169.00 ,$169.00 ,29,120
22772,11/22/2021,t,$169.00 ,$169.00 ,29,120
22772,11/23/2021,t,$169.00 ,$169.00 ,29,120
22772,11/24/2021,t,$169.00 ,$169.00 ,29,120
22772,11/25/2021,t,$169.00 ,$169.00 ,29,120
22772,11/26/2021,t,$199.00 ,$199.00 ,29,120
22772,11/27/2021,t,$199.00 ,$199.00 ,29,120
22772,11/28/2021,t,$169.00 ,$169.00 ,29,120
22772,11/29/2021,t,$169.00 ,$169.00 ,29,120
22772,11/30/2021,t,$169.00 ,$169.00 ,29,120
22772,12/1/2021,t,$169.00 ,$169.00 ,29,120
22772,12/2/2021,t,$169.00 ,$169.00 ,29,120
22772,12/3/2021,t,$199.00 ,$199.00 ,29,120
22772,12/4/2021,t,$199.00 ,$199.00 ,29,120
22772,12/5/2021,t,$169.00 ,$169.00 ,29,120
22772,12/6/2021,t,$169.00 ,$169.00 ,29,120
22772,12/7/2021,t,$169.00 ,$169.00 ,29,120
22772,12/8/2021,t,$169.00 ,$169.00 ,29,120
22772,12/9/2021,t,$169.00 ,$169.00 ,29,120
22772,12/10/2021,t,$199.00 ,$199.00 ,29,120
22772,12/11/2021,t,$199.00 ,$199.00 ,29,120
22772,12/12/2021,t,$169.00 ,$169.00 ,29,120
22772,12/13/2021,t,$169.00 ,$169.00 ,29,120
22772,12/14/2021,t,$169.00 ,$169.00 ,29,120
22772,12/15/2021,t,$169.00 ,$169.00 ,29,120
22772,12/16/2021,t,$169.00 ,$169.00 ,29,120
22772,12/17/2021,t,$199.00 ,$199.00 ,29,120
22772,12/18/2021,t,$199.00 ,$199.00 ,29,120
22772,12/19/2021,t,$169.00 ,$169.00 ,29,120
22772,12/20/2021,t,$169.00 ,$169.00 ,29,120
22772,12/21/2021,t,$169.00 ,$169.00 ,29,120
22772,12/22/2021,t,$169.00 ,$169.00 ,29,120
22772,12/23/2021,t,$169.00 ,$169.00 ,29,120
22772,12/24/2021,t,$199.00 ,$199.00 ,29,120
22772,12/25/2021,t,$199.00 ,$199.00 ,29,120
22772,12/26/2021,t,$169.00 ,$169.00 ,29,120
22772,12/27/2021,t,$169.00 ,$169.00 ,29,120
22772,12/28/2021,t,$169.00 ,$169.00 ,29,120
22772,12/29/2021,t,$169.00 ,$169.00 ,29,120
22772,12/30/2021,t,$169.00 ,$169.00 ,29,120
22772,12/31/2021,t,$199.00 ,$199.00 ,29,120
22772,1/1/2022,t,$199.00 ,$199.00 ,29,120
22772,1/2/2022,t,$169.00 ,$169.00 ,29,120
22772,1/3/2022,t,$169.00 ,$169.00 ,29,120
22772,1/4/2022,t,$169.00 ,$169.00 ,29,120
22772,1/5/2022,t,$169.00 ,$169.00 ,29,120
22772,1/6/2022,t,$169.00 ,$169.00 ,29,120
22772,1/7/2022,t,$199.00 ,$199.00 ,29,120
22772,1/8/2022,t,$199.00 ,$199.00 ,29,120
22772,1/9/2022,t,$169.00 ,$169.00 ,29,120
22772,1/10/2022,t,$169.00 ,$169.00 ,29,120
22772,1/11/2022,t,$169.00 ,$169.00 ,29,120
22772,1/12/2022,t,$169.00 ,$169.00 ,29,120
22772,1/13/2022,t,$169.00 ,$169.00 ,29,120
